stars_review,useful,funny,cool,postal_code,stars_business,review_count,review_words_count,negative,neutral,positive,compound,0,1,2,3,4,5,6,7,8,9
4,1,0,0,85034,2.5,100,100,0.029,0.774,0.197,0.9308,0,0.6802505,0,0,0,0,0,0.28640208,0,0
3,0,0,1,85031,3.5,32,113,0.039,0.827,0.134,0.8808,0.25825748,0,0,0.34435275,0,0,0.36555693,0,0,0
5,1,0,0,85032,4.5,1403,90,0,0.564,0.436,0.9909,0.32738265,0,0,0,0,0,0,0.6280263,0,0
5,3,1,3,85004,4,40,153,0,0.719,0.281,0.9932,0,0,0,0.9795226,0,0,0,0,0,0
4,0,0,0,85004,3.5,812,107,0.034,0.79,0.176,0.9252,0,0,0.56141543,0.20584044,0,0,0,0.20090507,0,0
4,1,0,2,85004,3.5,812,169,0,0.827,0.173,0.9722,0,0,0.3599853,0,0,0,0,0,0.6177274,0
5,7,0,0,85012,4.5,775,251,0,0.781,0.219,0.9938,0,0,0,0,0,0,0,0.9795334,0,0
5,2,0,1,85006,4.5,306,95,0.025,0.717,0.258,0.9806,0,0,0,0.9549771,0,0,0,0,0,0
5,3,1,3,85016,4,494,297,0.008,0.745,0.247,0.997,0,0.42966747,0,0,0,0,0.5030945,0.056870654,0,0
5,0,0,0,85032,4.5,1403,181,0,0.763,0.237,0.9906,0,0,0.34448972,0,0.2742822,0,0.36121663,0,0,0
1,0,0,0,85015,2,21,233,0.071,0.891,0.038,-0.8189,0.08751585,0,0,0.89469236,0,0,0,0,0,0
4,2,0,0,85032,3.5,251,98,0.016,0.817,0.167,0.928,0,0,0,0,0,0.96777457,0,0,0,0
2,0,0,0,85032,3.5,251,71,0.112,0.775,0.113,0.2732,0,0.94372284,0,0,0,0,0,0,0,0
5,0,0,0,85013,4,853,151,0.063,0.792,0.145,0.8534,0.14214474,0,0.6465253,0,0,0,0,0.1964114,0,0
4,5,0,2,85013,4,853,123,0,0.789,0.211,0.9719,0,0,0,0,0,0,0,0,0,0.9666434
4,1,1,2,85016,3.5,339,104,0.052,0.65,0.298,0.9822,0,0,0,0.9639843,0,0,0,0,0,0
1,7,2,2,85015,3,137,88,0.02,0.883,0.097,0.6883,0,0,0,0.4755815,0,0.15982756,0,0.095429234,0,0.24305749
4,2,1,3,85006,3,26,89,0,0.861,0.139,0.88,0,0,0,0,0,0.76306546,0,0,0.18689199,0
1,1,0,0,85016,3,312,100,0.117,0.855,0.028,-0.8594,0,0,0,0,0,0,0,0,0,0.9470396
4,2,0,0,85034,3,238,127,0.048,0.736,0.216,0.9699,0,0,0.35950536,0.6107289,0,0,0,0,0,0
5,0,0,0,85018,5,5,103,0.033,0.794,0.173,0.9299,0.14917758,0,0,0.13737819,0,0.17861861,0.36343503,0,0,0.15203448
5,3,0,0,85020,4,319,115,0.027,0.766,0.207,0.9493,0,0,0.62343746,0,0.24096426,0,0.106410466,0,0,0
5,1,0,0,85032,4.5,1403,215,0.032,0.779,0.189,0.9847,0.059315246,0,0,0,0.51191354,0,0.16460995,0,0,0.25342828
2,2,0,0,85004,3,301,156,0.065,0.838,0.097,0.4063,0,0,0.389557,0.5488104,0.04308918,0,0,0,0,0
3,1,0,0,85016,3.5,339,78,0.102,0.788,0.11,0.1371,0.18382338,0,0,0.3689935,0,0.40827528,0,0,0,0
5,2,0,1,85044,4.5,518,123,0,0.856,0.144,0.9531,0,0,0,0,0,0,0,0,0,0.96248996
3,2,1,1,85015,4,215,78,0,0.864,0.136,0.7519,0,0.36470464,0,0.603271,0,0,0,0,0,0
3,5,2,0,85003,4,92,197,0.087,0.748,0.165,0.9473,0,0,0,0,0,0,0,0.3202845,0.65301555,0
4,0,0,0,85003,4,92,77,0,0.672,0.328,0.9803,0.33922824,0,0,0,0,0,0.60741407,0,0,0
5,0,0,0,85032,4,256,140,0.103,0.601,0.296,0.9877,0,0,0,0,0,0,0,0.9734096,0,0
5,1,0,1,85017,2,55,121,0.024,0.899,0.077,0.7679,0,0,0,0,0,0,0,0,0,0.9525929
2,1,0,0,85044,3,310,71,0.192,0.628,0.18,0.024,0,0,0,0.2580474,0.4097551,0,0.28841266,0,0,0
5,1,0,0,85016,4,494,117,0,0.82,0.18,0.9654,0,0,0,0.79225737,0,0,0.17572902,0,0,0
5,0,0,0,85014,4.5,684,274,0,0.714,0.286,0.9979,0,0,0.54899776,0,0.18962061,0,0.07274395,0,0.1797802,0
5,0,0,0,85014,4.5,684,274,0,0.714,0.286,0.9979,0,0,0.4943242,0,0.21199544,0,0.08778072,0,0.19679464,0
5,4,2,1,85016,4,462,213,0.029,0.741,0.23,0.9931,0,0,0,0,0,0,0,0.9780176,0,0
4,3,0,1,85034,3.5,155,182,0.018,0.852,0.13,0.9382,0,0,0,0.9826417,0,0,0,0,0,0
5,2,0,1,85018,3,206,154,0.012,0.842,0.146,0.9662,0.36085343,0,0,0,0,0,0,0,0,0.6156056
5,0,0,0,85018,3,206,90,0,0.668,0.332,0.984,0.062481586,0,0,0,0,0.8973607,0,0,0,0
5,0,0,0,85004,3.5,740,95,0,0.605,0.395,0.9928,0,0,0,0,0,0,0.9590512,0,0,0
5,0,0,0,85013,4,61,143,0.011,0.756,0.233,0.9808,0,0,0,0,0,0,0,0,0.96779627,0
4,2,1,2,85028,3.5,285,250,0.078,0.818,0.105,0.7423,0,0,0,0,0,0,0.981987,0,0,0
5,1,0,0,85028,3.5,285,72,0.074,0.668,0.259,0.936,0.28300318,0,0,0,0,0,0,0.37758315,0,0.30427712
5,0,0,0,85028,3.5,285,103,0.066,0.722,0.212,0.9485,0.3274452,0,0,0,0,0,0,0.38630322,0,0.25816408
5,1,0,1,85016,4,667,261,0.038,0.653,0.309,0.9975,0,0,0,0,0,0,0,0,0.9804167,0
5,1,0,1,85014,3.5,247,128,0.016,0.829,0.155,0.9468,0,0,0.9677658,0,0,0,0,0,0,0
1,0,0,0,85017,2,55,156,0.051,0.936,0.013,-0.7579,0,0,0,0,0,0,0,0.9718617,0,0
5,1,0,0,85044,4.5,518,139,0.038,0.761,0.201,0.9603,0,0,0,0.31285772,0,0,0.46106642,0,0,0.20596084
4,2,2,2,85022,3.5,48,182,0,0.897,0.103,0.9401,0,0,0.5016725,0.4778045,0,0,0,0,0,0
5,2,0,0,85032,3.5,251,147,0.066,0.636,0.297,0.9913,0,0.9653566,0,0,0,0,0,0,0,0
4,2,0,0,85044,4.5,518,91,0.027,0.88,0.094,0.6375,0,0,0,0,0,0,0,0,0,0.96247184
5,2,0,0,85020,4.5,104,114,0,0.753,0.247,0.9736,0,0.94702417,0,0,0,0,0,0,0,0
5,1,0,0,85015,4,215,106,0.016,0.783,0.201,0.9242,0,0,0,0,0,0,0,0.7524757,0.21272938,0
5,3,0,1,85035,3.5,175,85,0,0.896,0.104,0.7964,0,0.038252708,0,0,0,0.9308751,0,0,0,0
1,5,1,2,85007,4,175,79,0.126,0.815,0.059,-0.7003,0,0,0.9181404,0,0,0,0,0,0,0
2,4,0,0,85023,2.5,107,108,0.072,0.761,0.166,0.883,0,0,0,0,0,0.6805962,0.27930653,0,0,0
5,10,8,8,85032,4.5,1403,269,0.011,0.748,0.241,0.9955,0,0.56630886,0,0,0,0.058086116,0,0.34454384,0.0222757,0
5,1,0,0,85018,4,354,98,0,0.672,0.328,0.9879,0,0,0,0,0,0,0,0.95496655,0,0
3,7,2,6,85032,4,211,211,0.039,0.77,0.191,0.9786,0,0,0.7568061,0.22717239,0,0,0,0,0,0
5,2,0,0,85044,4,473,75,0,0.781,0.219,0.9371,0,0,0.9356947,0,0,0,0,0,0,0
4,0,0,0,85032,4.5,23,222,0.071,0.731,0.198,0.9821,0.3912741,0,0,0.1553341,0,0,0.119663015,0,0.32169774,0
5,4,0,2,85009,4.5,7,249,0.022,0.85,0.128,0.9793,0.8620475,0,0,0.12388915,0,0,0,0,0,0
3,5,3,6,85004,3,301,179,0.048,0.882,0.07,0.6918,0,0,0,0,0.97952217,0,0,0,0,0
5,2,0,0,85048,3.5,101,127,0.017,0.794,0.189,0.9703,0.17498724,0,0,0,0,0.7991936,0,0,0,0
5,0,0,0,85048,3.5,101,127,0.017,0.794,0.189,0.9703,0.17499763,0,0,0,0,0.7991833,0,0,0,0
5,0,0,0,85048,3.5,101,141,0.016,0.766,0.218,0.9809,0.11265665,0,0,0,0,0.8651107,0,0,0,0
5,0,0,0,85048,3.5,101,139,0.016,0.809,0.175,0.9703,0.10012229,0.11287852,0,0,0,0.61528236,0,0.1558014,0,0
5,0,0,0,85032,4.5,1403,136,0,0.812,0.188,0.9795,0,0.3463018,0.36897552,0,0,0,0,0,0,0.25878543
4,2,1,1,85018,4,218,155,0.021,0.795,0.185,0.9723,0,0,0,0.88210565,0,0,0,0,0,0.096152045
5,12,7,11,85032,4.5,1403,222,0.022,0.775,0.203,0.9899,0,0.19539924,0,0,0,0.5143776,0.27770537,0,0,0
5,1,1,1,85016,4.5,22,288,0.017,0.759,0.224,0.9958,0,0,0.4935517,0.49341694,0,0,0,0,0,0
5,10,0,0,85014,4.5,161,139,0.05,0.81,0.14,0.9136,0,0,0,0,0,0,0,0.96766466,0,0
4,5,4,5,85029,3,129,245,0,0.801,0.199,0.9922,0,0,0.29697222,0.13034393,0.28821093,0.27411792,0,0,0,0
1,2,1,0,85044,3,972,81,0.157,0.843,0,-0.8639,0,0,0,0.2738915,0,0,0,0.6859594,0,0
2,4,2,0,85020,4,512,175,0.107,0.714,0.18,0.9397,0,0,0.9727174,0,0,0,0,0,0,0
1,4,7,1,85007,4,175,73,0.252,0.708,0.04,-0.9592,0.24487922,0,0,0.49193347,0.22624929,0,0,0,0,0
4,0,0,0,85016,3,763,91,0.046,0.686,0.268,0.9656,0,0,0.15591954,0,0,0,0,0.79699856,0,0
4,0,0,0,85003,3,327,127,0.016,0.777,0.207,0.9716,0,0,0.33751908,0,0.08930923,0,0.08632918,0,0,0.46535093
5,1,1,1,85044,4.5,518,101,0.032,0.705,0.264,0.9708,0.15582791,0,0,0,0,0.3636401,0,0.12872815,0,0.3257033
5,1,0,1,85044,4.5,518,146,0,0.764,0.236,0.9885,0,0.11589567,0,0,0,0,0,0,0,0.8582867
3,0,1,0,85044,4.5,518,73,0.034,0.781,0.185,0.9162,0,0.64970624,0,0,0,0,0,0,0,0.30817562
5,4,0,1,85016,4,645,145,0.025,0.711,0.264,0.9879,0,0.517661,0,0,0,0,0.45642868,0,0,0
4,1,0,0,85027,4.5,274,169,0.008,0.68,0.312,0.9958,0,0,0,0.32804027,0,0,0,0.3761783,0.28021055,0
5,0,0,0,85044,4,296,104,0,0.739,0.261,0.976,0.37046975,0,0,0,0,0,0.16770674,0,0,0.43585646
5,0,0,3,85013,4,236,88,0,0.676,0.324,0.9883,0,0,0.96227205,0,0,0,0,0,0,0
5,3,0,3,85014,4.5,125,150,0,0.738,0.262,0.9895,0,0,0,0.97094697,0,0,0,0,0,0
5,1,0,0,85016,3,97,77,0.05,0.761,0.189,0.8662,0,0,0,0,0,0,0,0,0.9499448,0
1,4,0,0,85018,2.5,130,89,0.066,0.808,0.126,0.5903,0.95492554,0,0,0,0,0,0,0,0,0
3,1,1,0,85044,4,473,102,0.099,0.724,0.178,0.776,0,0,0,0,0.8101138,0,0.15508194,0,0,0
5,9,9,11,85018,3.5,379,175,0.013,0.762,0.226,0.9824,0.30493042,0,0,0,0,0.36412707,0.07482503,0,0.24301958,0
4,4,1,2,85004,3.5,812,135,0.01,0.721,0.269,0.9896,0,0,0,0,0,0,0.1719626,0,0,0.8003862
4,1,0,2,85004,3.5,740,78,0.022,0.861,0.118,0.7992,0,0,0.31484625,0,0.65034014,0,0,0,0,0
5,0,0,0,85044,3,310,98,0,0.754,0.246,0.9309,0,0,0.8658964,0,0,0,0,0,0,0.10646788
1,4,1,2,85016,3.5,374,249,0.125,0.836,0.039,-0.9726,0,0,0.40382293,0.58047885,0,0,0,0,0,0
5,0,0,0,85014,3.5,497,101,0,0.784,0.216,0.9721,0,0,0.25006118,0,0,0.14801581,0,0,0.5684992,0
5,1,0,0,85004,3.5,740,219,0.041,0.809,0.15,0.9652,0,0,0.42546958,0,0,0.55904406,0,0,0,0
5,3,1,2,85004,4,69,77,0,0.687,0.313,0.9776,0,0,0.2631583,0.67014426,0,0,0,0,0,0
4,3,2,4,85018,4,218,164,0.06,0.77,0.169,0.9561,0,0.15939961,0,0,0,0,0,0,0.8210782,0
2,0,0,0,85018,3.5,670,84,0.089,0.805,0.106,0.3595,0,0,0.4093391,0,0,0,0.55255055,0,0,0
5,2,0,2,85044,4.5,148,70,0,0.65,0.35,0.9835,0,0,0,0.42475146,0,0,0.5179744,0,0,0
2,1,0,0,85021,3.5,120,106,0,0.78,0.22,0.9754,0.44470626,0,0,0,0,0,0.5171852,0,0,0
5,1,0,1,85034,3.5,49,93,0.081,0.771,0.148,0.7305,0,0.9525491,0,0,0,0,0,0,0,0
3,3,3,2,85014,3.5,497,203,0.035,0.797,0.168,0.9791,0,0,0.09598924,0,0.886602,0,0,0,0,0
5,0,0,0,85004,4,494,72,0,0.752,0.248,0.9657,0.4345172,0,0,0,0,0.5039257,0,0,0,0
4,2,0,0,85016,4,155,76,0.049,0.729,0.222,0.9381,0,0,0,0,0,0,0,0,0,0.93074757
2,7,3,2,85020,4,319,186,0.107,0.818,0.075,-0.6242,0,0,0.47290292,0,0,0,0,0.505269,0,0
5,0,0,0,85032,4.5,1403,248,0.022,0.836,0.142,0.9757,0,0,0,0,0,0,0,0,0,0.9839103
5,0,0,0,85044,3,972,99,0,0.828,0.172,0.9508,0,0,0,0,0,0,0,0.11896218,0,0.85521
3,1,0,0,85004,3,311,208,0.043,0.766,0.191,0.9794,0,0,0,0,0,0,0,0.115892574,0.061959706,0.8026822
4,0,0,0,85004,4,494,152,0.064,0.827,0.11,0.7517,0,0,0,0,0,0,0.1324095,0,0.8459017,0
5,0,0,0,85004,3,311,114,0,0.858,0.142,0.9448,0,0,0,0,0,0.38310626,0,0,0,0.5861115
5,2,1,5,85027,4.5,274,294,0.024,0.659,0.317,0.9984,0,0.06859767,0.23649848,0,0.26040515,0,0,0,0.4235272,0
4,2,1,1,85018,3.5,201,151,0.072,0.763,0.165,0.9441,0,0.9816228,0,0,0,0,0,0,0,0
4,0,0,0,85042,4,339,120,0.019,0.679,0.303,0.989,0,0,0,0,0,0,0,0,0,0.9677915
4,13,2,4,85016,3,312,169,0,0.801,0.199,0.9847,0,0,0.23263001,0,0,0.7482915,0,0,0,0
5,1,0,1,85016,3,763,270,0.01,0.638,0.352,0.9985,0,0,0.842122,0.14217192,0,0,0,0,0,0
1,0,0,0,85028,3.5,285,112,0.04,0.821,0.138,0.8697,0.09595925,0,0,0,0,0,0,0.2368661,0,0.6379652
3,2,1,1,85028,3.5,285,111,0.121,0.666,0.213,0.924,0,0.56303453,0,0,0,0,0,0.40212756,0,0
4,7,2,2,85006,4.5,194,215,0.01,0.828,0.161,0.9821,0.029115846,0,0.9526877,0,0,0,0,0,0,0
5,2,0,2,85044,4.5,518,212,0.011,0.741,0.247,0.992,0,0,0,0,0,0,0.38349217,0,0,0.60167927
4,2,0,2,85054,3.5,293,153,0,0.792,0.208,0.9775,0,0,0,0,0,0.97341394,0,0,0,0
5,2,1,1,85054,3.5,293,262,0,0.802,0.198,0.9903,0,0,0,0,0,0.92164177,0,0,0.06374973,0
4,1,1,0,85003,3,327,83,0,0.802,0.198,0.9201,0.5025752,0,0.4552308,0,0,0,0,0,0,0
1,1,1,0,85027,3.5,151,187,0.142,0.762,0.096,-0.8885,0,0,0,0,0,0,0.3313378,0.64642924,0,0
1,0,0,0,85027,3.5,151,249,0.11,0.768,0.123,0.282,0,0,0,0,0,0,0.15068604,0.8318821,0,0
5,1,0,1,85020,4,323,103,0.041,0.716,0.243,0.9686,0,0,0.7896359,0,0,0,0,0,0,0.18255888
5,0,0,0,85051,3.5,215,80,0.084,0.714,0.201,0.8106,0,0,0,0,0.9437039,0,0,0,0,0
5,0,0,0,85032,3.5,174,165,0.065,0.598,0.336,0.9941,0,0,0,0,0,0,0.28929883,0.685585,0,0
3,4,1,1,85020,4,319,168,0,0.848,0.152,0.9644,0,0,0.9756169,0,0,0,0,0,0,0
5,1,0,1,85085,3,148,157,0,0.806,0.194,0.9817,0,0,0,0.49955508,0,0.4745175,0,0,0,0
1,1,0,0,85085,3,148,286,0.07,0.845,0.085,0.6958,0.24291664,0,0,0.275494,0,0.32430235,0,0.14683591,0,0
1,0,0,0,85016,4,667,89,0.136,0.802,0.062,-0.6956,0.013552947,0,0,0,0.22585553,0,0,0.7324047,0,0
3,3,0,0,85004,3.5,740,136,0.066,0.742,0.193,0.9458,0.3187324,0,0.29009545,0.09923862,0,0,0,0.27251822,0,0
4,1,0,0,85004,4,494,121,0,0.753,0.247,0.981,0,0,0,0,0,0.560931,0,0.40267724,0,0
3,1,0,0,85004,3,311,80,0.115,0.77,0.115,0.0129,0,0.95492935,0,0,0,0,0,0,0,0
5,0,0,0,85085,3.5,274,142,0.023,0.628,0.348,0.9955,0,0,0.6114784,0,0,0,0.11963835,0,0,0.23843637
5,0,0,0,85226,4.5,236,89,0,0.754,0.246,0.9678,0,0,0,0,0,0,0,0.40599722,0,0.56065464
5,1,0,0,85064,3,26,88,0.022,0.662,0.316,0.9838,0,0,0,0,0,0,0.41863614,0,0,0.54134804
5,0,0,0,85064,3,26,76,0,0.79,0.21,0.9451,0,0,0,0,0,0,0.27029002,0,0,0.6826366
2,0,0,0,85029,3,129,74,0.139,0.833,0.028,-0.7845,0,0,0.22781818,0,0,0,0,0,0.73403764,0
1,1,2,0,85006,3.5,430,95,0.119,0.803,0.078,-0.7009,0.95498586,0,0,0,0,0,0,0,0,0
5,1,0,1,85013,4,853,74,0.084,0.713,0.203,0.7735,0,0,0,0,0,0,0,0.96484286,0,0
5,5,4,4,85013,4,853,103,0.014,0.801,0.186,0.9323,0,0.104180045,0.5757552,0,0,0,0,0,0,0.2895628
5,3,3,3,85013,4,853,251,0,0.795,0.205,0.9932,0,0.09973128,0,0,0.110034764,0.35411534,0,0,0,0.42636815
5,0,0,0,85018,4,263,100,0.034,0.661,0.305,0.982,0,0,0,0,0,0.32741407,0,0,0.6417989,0
5,2,0,0,85051,3.5,215,85,0,0.761,0.239,0.961,0,0,0.31307152,0,0.06678267,0,0,0,0.5896715,0
3,3,1,2,85016,4,462,182,0.039,0.836,0.126,0.9506,0,0,0,0.5867218,0,0.39041173,0,0,0,0
5,0,0,0,85048,3.5,101,72,0,0.597,0.403,0.9872,0,0,0,0.93559617,0,0,0,0,0,0
4,16,7,11,85018,4,218,205,0.031,0.826,0.143,0.9664,0,0,0,0.3373857,0,0,0,0,0.64558345,0
5,1,1,1,85032,4.5,1403,104,0,0.794,0.206,0.9595,0,0,0,0,0,0,0.5323019,0.21589331,0,0.22586165
5,0,0,0,85004,4,494,75,0.016,0.81,0.174,0.9092,0.01111358,0.011113976,0.011114483,0.011114826,0.011112986,0.011114604,0.8999727,0.011114219,0.011114187,0.011114487
5,0,1,1,85018,3.5,379,94,0,0.678,0.322,0.9845,0,0,0,0.80137426,0,0,0,0.1652131,0,0
4,0,0,0,85044,4,240,80,0,0.751,0.249,0.9595,0,0,0,0,0,0,0.46179366,0,0.5017897,0
5,2,0,0,85015,3,137,260,0.044,0.821,0.135,0.9596,0,0,0,0,0,0.9852147,0,0,0,0
2,0,0,0,85044,3,972,100,0.047,0.696,0.258,0.9615,0,0,0,0.45665663,0,0,0,0.50498194,0,0
4,0,0,0,85014,3.5,290,205,0,0.775,0.225,0.9926,0,0,0,0,0,0.6429987,0,0.33448374,0,0
5,0,4,0,85012,4,496,144,0.016,0.818,0.166,0.9643,0,0,0,0,0,0,0,0.81971616,0,0.15598112
5,0,0,0,85051,3.5,215,239,0.01,0.862,0.128,0.9712,0,0,0,0,0.56833905,0.42180163,0,0,0,0
5,0,0,1,85044,3,972,124,0.061,0.752,0.187,0.9524,0,0,0,0,0,0,0,0.1502052,0,0.81771606
2,1,0,0,85032,3.5,174,109,0.118,0.827,0.055,-0.7777,0,0,0,0.9639602,0,0,0,0,0,0
3,11,3,6,85020,2.5,33,132,0.072,0.903,0.025,-0.686,0,0,0.36440083,0,0,0,0,0.6105708,0,0
2,3,0,0,85004,3.5,98,253,0.078,0.741,0.181,0.9852,0,0,0.98084193,0,0,0,0,0,0,0
5,0,0,0,85003,3.5,175,124,0,0.703,0.297,0.9895,0,0,0,0,0,0.96533173,0,0,0,0
5,0,0,0,85053,2.5,121,91,0.015,0.708,0.277,0.9755,0,0,0.62582755,0,0,0,0.3433409,0,0,0
5,2,1,2,85015,4,215,274,0.007,0.84,0.153,0.9878,0,0,0.12204035,0.2420858,0,0,0.26990575,0.35725293,0,0
2,1,0,0,85013,4,853,262,0.101,0.758,0.142,0.906,0.11901636,0,0,0.65000886,0.21723782,0,0,0,0,0
4,4,0,0,85032,4.5,1403,151,0,0.891,0.109,0.9007,0,0.2804362,0,0,0,0,0.25387332,0.44501242,0,0
4,4,3,3,85032,4.5,23,272,0.013,0.809,0.178,0.9916,0,0,0,0,0,0.89727896,0,0,0,0.08999027
3,0,0,0,85013,4,239,70,0,0.771,0.229,0.9535,0,0,0.61047983,0,0,0,0.33615404,0,0,0
5,0,0,0,85032,4,256,209,0,0.597,0.403,0.9978,0,0.18783267,0,0.7943292,0,0,0,0,0,0
4,2,2,2,85008,3.5,76,145,0.113,0.749,0.138,0.5475,0,0,0,0,0,0.95907545,0,0,0,0
4,2,0,2,85051,3.5,215,228,0.05,0.807,0.142,0.9689,0,0.35836154,0,0,0.20663744,0.42307138,0,0,0,0
5,1,0,1,85016,4,462,75,0,0.703,0.297,0.9773,0,0.3534983,0,0,0,0.59637034,0,0,0,0
5,0,0,0,85016,4,462,76,0,0.703,0.297,0.9773,0,0.17547673,0,0,0,0.77115864,0,0,0,0
5,2,0,1,85003,2.5,223,111,0.044,0.829,0.127,0.8416,0,0,0.7237077,0,0,0,0,0.23628041,0,0
4,1,0,0,85006,4.5,306,300,0.022,0.773,0.206,0.9901,0,0,0,0.8617708,0,0,0,0.12526937,0,0
5,0,0,0,85016,4,155,148,0.055,0.83,0.114,0.6705,0,0,0.9717409,0,0,0,0,0,0,0
4,35,21,32,85035,3.5,175,293,0.055,0.779,0.165,0.9888,0,0,0,0,0,0.986118,0,0,0,0
5,8,8,7,85051,3.5,215,78,0.048,0.801,0.151,0.8263,0,0,0,0,0.15721577,0.79550844,0,0,0,0
1,0,0,0,85032,3,29,111,0.236,0.667,0.097,-0.9536,0,0,0,0.962408,0,0,0,0,0,0
5,2,0,1,85015,4,215,187,0.05,0.793,0.157,0.9333,0.027814286,0,0,0.95051974,0,0,0,0,0,0
5,1,0,1,85032,4.5,1403,149,0,0.737,0.263,0.9902,0,0,0.8185401,0,0,0,0.1563817,0,0,0
1,1,0,0,85023,2.5,107,204,0.08,0.799,0.121,0.8878,0,0,0,0.5005135,0,0.4789524,0,0,0,0
5,1,0,0,85044,4.5,518,238,0.014,0.868,0.118,0.9626,0,0.41942865,0,0,0,0,0,0,0,0.56759834
3,2,2,0,85004,3.5,812,90,0.064,0.745,0.191,0.9169,0,0,0.75762886,0,0.05342899,0,0,0,0,0.16198991
4,0,1,0,85044,3,310,92,0,0.763,0.237,0.9775,0.7246883,0,0,0,0,0,0.21811235,0,0,0
4,2,2,1,85013,3.5,531,188,0.084,0.789,0.128,0.8263,0,0.044269964,0,0,0,0.93571454,0,0,0,0
4,13,7,12,85044,4.5,148,251,0.055,0.68,0.265,0.9949,0,0,0,0,0,0,0,0,0.9799856,0
5,1,0,0,85051,3,93,169,0.073,0.778,0.15,0.8984,0,0,0.22714603,0,0,0.74858165,0,0,0,0
3,0,0,1,85018,3.5,670,105,0.016,0.865,0.119,0.7814,0,0,0,0,0,0,0,0.70906126,0,0.26421025
5,0,0,1,85044,3,972,74,0,0.67,0.33,0.978,0,0,0,0,0,0.26616812,0.688814,0,0,0
4,0,0,0,85044,3,972,74,0,0.718,0.282,0.9622,0,0,0.28530973,0.6673653,0,0,0,0,0,0
5,0,0,0,85018,4.5,299,118,0,0.627,0.373,0.9942,0,0.08002955,0,0,0,0,0,0,0.8879555,0
5,1,0,0,85003,4.5,3,184,0.008,0.75,0.242,0.9906,0,0.34331223,0,0.6323978,0,0,0,0,0,0
5,0,0,1,85003,4.5,3,106,0.014,0.693,0.293,0.9789,0.069429904,0.88348,0,0,0,0,0,0,0,0
4,1,1,1,85035,3.5,175,77,0.03,0.815,0.155,0.8736,0.1908026,0,0,0,0,0,0,0,0.77104706,0
5,0,0,0,85016,3.5,374,189,0.03,0.777,0.192,0.9867,0,0.6240099,0,0.16633053,0,0,0,0.19204158,0,0
5,2,0,1,85016,3.5,202,104,0.07,0.722,0.208,0.9263,0,0,0.14740245,0,0,0,0,0.6615452,0,0.15766126
5,1,0,0,85016,3.5,202,71,0,0.698,0.302,0.964,0.045397732,0,0,0,0,0.91643745,0,0,0,0
5,0,0,1,85021,4.5,29,101,0.033,0.737,0.23,0.9596,0,0,0,0,0,0.9623346,0,0,0,0
4,1,0,2,85014,4.5,346,228,0.048,0.634,0.318,0.9971,0,0,0.71712166,0.10288997,0,0,0.10269515,0.06359613,0,0
5,1,0,0,85085,3,148,80,0,0.693,0.307,0.9824,0,0,0,0.23973563,0,0.72192264,0,0,0,0
5,0,1,0,85032,4.5,1403,122,0.049,0.854,0.097,0.6476,0,0,0,0,0,0,0.96993566,0,0,0
2,3,0,0,85014,3.5,497,107,0.066,0.772,0.162,0.8869,0,0,0,0,0,0,0,0.95497394,0,0
5,0,0,0,85054,3.5,293,77,0,0.714,0.286,0.9697,0,0,0,0.26098463,0,0.5325084,0,0,0,0.17467546
4,4,1,3,85004,3.5,740,73,0,0.803,0.197,0.91,0,0,0,0,0,0.9524961,0,0,0,0
4,6,2,5,85020,4,512,228,0.017,0.816,0.167,0.9824,0,0,0.3655422,0,0,0.26892594,0,0,0.3533521,0
5,3,0,3,85016,4,462,71,0,0.793,0.207,0.8608,0,0,0,0,0,0.9549832,0,0,0,0
2,3,1,0,85004,3,311,95,0.105,0.84,0.055,-0.647,0,0.957112,0,0,0,0,0,0,0,0
4,2,1,1,85048,4,36,93,0.029,0.764,0.207,0.9458,0,0,0,0.78743637,0,0,0,0,0.18047938,0
5,2,0,0,85004,4,494,78,0.046,0.648,0.306,0.9719,0,0,0,0.80383164,0,0,0,0,0.16538143,0
2,1,2,0,85044,4,473,91,0.121,0.793,0.086,-0.4937,0.271028,0,0.33418536,0,0,0,0,0.35792893,0,0
3,1,0,0,85016,3.5,339,86,0,0.789,0.211,0.9531,0,0.43111518,0.23812601,0,0,0,0,0,0,0.29380432
3,16,11,10,85016,4,494,154,0.044,0.751,0.205,0.9825,0,0,0,0,0,0,0.9699736,0,0,0
5,1,0,0,85032,3.5,174,130,0,0.786,0.214,0.98,0,0,0.9653682,0,0,0,0,0,0,0
3,0,1,0,85016,4,218,71,0,0.811,0.189,0.9354,0,0,0.097059384,0,0,0,0,0.8495894,0,0
3,0,0,1,85013,4,239,212,0.167,0.742,0.09,-0.9579,0,0,0,0,0,0,0,0.97746277,0,0
5,0,0,0,85014,3.5,290,163,0,0.786,0.214,0.9851,0,0,0.19480903,0,0,0.78014725,0,0,0,0
2,2,2,0,85014,3.5,290,149,0.093,0.854,0.053,-0.5204,0,0,0,0,0,0.47162378,0,0.50726694,0,0
5,4,1,5,85034,3,238,186,0.025,0.928,0.047,0.5682,0,0,0,0,0,0.9742533,0,0,0,0
1,8,3,6,85027,4.5,96,125,0.028,0.876,0.095,0.83,0,0,0,0.94372624,0,0,0,0,0,0
1,0,0,0,85013,4,219,178,0.047,0.726,0.227,0.9876,0.42960024,0,0,0,0,0,0,0,0.47984144,0.07527884
